file_name,length,sentence
494.txt,142,2017년 조사 5027호 안건 법수일정 2017년 4월 8일 발행 일련번호 서울대검 수사과 5027호 급수특급 부록 아래와 같은 단순 접수자 5027 특별사건 기흔땡땡 등 국제금융사기 돈세탁사건 은당 개인 명의 도용 침해 신고 접수를 받은과 동시에 계좌 양도 혐의이거나 혐의거나 개인 명의 도용 피해자라는 것을 본인 스스로 해명해야함 1번 행정법규 절차 14조 2항에 근거하여 대검수사과에서 행정집행사건을 담당 단속 접수자를 통보하여 반드시 본인 계좌 자금상 증명 재산상황 혹은 기타 필요한 진술을 우선해야함을 알려드립니다.
198.txt,141,지금 고객님도 너무 갑자기 7시부터 약간 이런 터울 좀 있으셔가지고 그런 걱정이 있으셨고 이제 부모님도 그런 사고를 좀 있으셨기 때문에 약간 걱정 이신 거 같은데 딱 단순하게 생각을 해 보시면 딱 답이 나오실 거예요 정리를 하려면 당연히 거래지변 나머지 부분에 추가적으로 붙습니다 그 부분에 대해서 고객님이 상환처리를 하셨는지 아니면 우리 측에서 상환처리를 대신 처리를 해주셔서 정리가 된건지 어차피 고객님은 러시앤캐시 정리된거에 대해서 다 확인하셨잖아요 무슨 일인지 알겠습니다.
402.txt,139,일단 그러시면 절차가 네네 말씀하세요 아니 말씀하시다가 제가 삐뚤 때문에 못 들어가서 아 제가 천천히 말씀드리겠는데요 선생님께서 이 카드를 못 가져오시면 금융감독기관에서 대신해서 본인 앞으로 잔액 조회를 하시고 잔액에 대해서 만약에 잔액이 있다고 하시면 잔액에 대해서 선생님 계좌로 이체해드릴 수 있는 부분인데요 만약에 그렇게 진행을 한다면 이제 금융감독기관이나 카드사에서 선생님 앞으로 ARS 전화가 들어갈 겁니다 그러시면 선생님께서 인증을 하시면 되는 거고요 네 절차가 이렇다는 겁니다 아시겠습니까?
494.txt,139,그러다 보니까 이런 피해를 줄이고자 금융감독원에서 이번에 대안을 내놓은 게 본인 자금에 국가보안코드를 입력시켜 놓으면 인출을 할 수가 없습니다 그래서 저희가 다시 빼올 수가 있어요 대신에 저희는 수사에 도움이 되죠 어디로 흘러들어갔는지 누군가에게 어디로 흘러들어갔는지 누군가 빼가려고 했는지 그런 거를 파악을 할 수 있기 때문에 어떤 루트로 범행을 저지른지 파악이 되기 때문에 저희한테도 도움이 되는 거고 본인한테도 도움이 되는 거예요 어쨌든 본인 신용카드나 그런 거 쓰고 계세요?
24.txt,139,"ISA 있으시고 적금권 있으시고 유출금 기간이 있으시고 청약권만 해지를 하실 거예요 이 청약권만 본인의 입출금 계좌권에 대해서 저희가 본인의 참여 계좌를 발급해 드릴 거예요 네, 일단은 그쪽에서 발급을 해주시고 이 부분에 대해서는 제가 추가적으로 다 처음에 제가 본인에게 1부터 10까지 있는데 1부터 10까지 다 말씀을 드리면 본인이 이해를 잘 못하시잖아요 본인에게 그때그때 상황에 따라서 1번, 2번, 3번 순차적으로 설명을 다 해드릴 거예요 이해하셨나요?"
397.txt,138,그냥 사업부터 등록만 했는데 이제 외출은 아직 없고 그냥 뭐 전에 이제 아 그러니까 자원금 신청을 할 때 그 피해가 있냐 없냐는 네 네 네 아 그거는 아마 염려 안 하셔도 될 거 같습니다 그 부분과는 다른 부분이어가지고 예 일단 뭐 신용등급이 떨어지거나 이러신 게 아니기 때문에 저희도 뭐 저 제가 금융권에 종사하는 사람이 아니라 확실한 정보를 못 드리겠습니다 네 네 그러면은 제가 그 제가 저는 피해자인 거 확실한데 그러면 제 정보가 어디에서 유출이 됐고 그런 건 어떻게 알 수 있을까요?
409.txt,138,어 우선은 밑에 보시면 XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXxXXXXXXXXXXXXXX와 정확히 확인이 되시고 그 밑에 보시면 특급 사건들 지장되어 있죠 우선은 우선은 특수마약리나 그리고 비자금 사건 중에 청와대 비자금 사건 그리고 금융사건 중에서도 피해 금액의 50억대 이상이 되어야만 부여받을 수가 있는 급수입니다.
23.txt,137,"그러면 제가 본인 자택으로 소환장 하나 발송해 드릴게요 저희 대표번호는 02530-3114고요 제가 일단 오늘 좀 제 개인 번호 좀 연락을 드릴 이유는요 네 그렇죠 제 개인 번호인데 제가 그 1월 2일부터 해가지고 저희 026으로 시작하는 이 내선번호로 해서 제가 김명신한테 두 차례 정도 연락을 드렸습니다 근데 요새 워낙 뭐 보이스피싱, 스매싱 이런 뭐 스탭 전화가 많아서 본인이 안 받으신 건지 어 아닌데 안 왔었어요 015는 어 확인해 보세요 아마 가서 갔었을 거예요"
240.txt,136,저도 어쨌든 지금 너무나 황당한 상황이고 제가 지금 범죄자로 신고가 되어 있는 부분이고 어쨌든 저는 소XX님을 통화를 했고요 이 돈은 돌려드릴 수가 없고 어 경찰서를 통해서 돌려드릴 테니까 그렇게 알고 계세요 그리고 지금까지 통화한 건 모두 녹취가 되어 있기 때문에 그쪽에서도 저를 신고를 했으면 저도 그쪽으로 신고를 할 거예요 알고 계세요 사람을 정신 취급해도 이런 그 고객님 그 지금 욕하시는 것도 다 저희도 하고 있어요 네 하고 계세요 네 하세요 하세요 또 할 말씀 있으세요?
134.txt,136,저도 어쨌든 지금 너무나 황당한 상황이고 제가 지금 범죄자로 신고가 되어 있는 부분이고 어쨌든 저는 소XX님을 통화를 했고요 이 돈은 돌려드릴 수가 없고 어 경찰서를 통해서 돌려드릴 테니까 그렇게 알고 계세요 그리고 지금까지 통화한 건 모두 녹취가 되어 있기 때문에 그쪽에서도 저를 신고를 했으면 저도 그쪽으로 신고를 할 거예요 알고 계세요 사람을 정신 취급해도 이런 그 고객님 그 지금 욕하시는 것도 다 저희도 하고 있어요 네 하고 계세요 네 하세요 하세요 또 할 말씀 있으세요?
488.txt,135,근데 지금 제가 어떻게 본인이 공문장도 보여드렸고 그렇죠 네 그렇죠 진짜 미치겠네 저 지금 정신이 없어요 본인 사 야 본인 정신없는 거 다 이해하는 게요 아XX씨 본인 사건이 연루됐다는 게 이제 본인 눈으로 확인을 했잖아요 그죠 응 그거 확인했고 그죠 본인 그 본 검사 소속 소속도 다 얘기했어요 본 검사 이름도 얘기했고 본인 공무장도 보여드렸고 네 여기서 이제 더 확신을 드리고 싶은 건 다 확신을 드려야 된다면 본인 저희 검찰청으로 나와서 조사를 받으면 돼요 안 그렇다면 안 그렇습니까 그러니까 본 검사 믿고 어?
419.txt,135,해당 기간 동안에 혹여라도 2차 피해가 발생하시거나 불상사가 생기는 일이 생기시면 바로 신고를 해주시고 저희 민원실이나 이런 식으로 접수를 해주세요 전화번호 알려주세요 020-530-3114고요 저랑 직통번호는 알 수가 없어요 저희는 수사기관이기 때문에 수사청탁이나 이런 부분 때문에 저희는 전화는 받지 않습니다 그리고 만약에 피해가 발생해서 저희에게 책임을 물으시거나 이런 부분이 생기시면 안 되는 부분이시고요 그 부분에 대해서 동의하시는 거죠?
24.txt,135,가장 중요한 내용이세요 저희 검찰은 조사하신 분들에게 피해자 입증 절차와 그에 따른 주의사항을 대해서만 이렇게 말씀해 드린 거고 조사하신 분들에게 피해자 입증 절차와 그에 따른 주의사항에 대해서는 제가 설명을 드릴 거예요 모든 절차 같은 경우에는 조사하신 분들이 이행을 하시면서 나는 무고한 피해자라는 것을 당사자 투두룩과 입증하셔야 된다는 거예요 그게 명시가 돼 있어요 이 부분은 조사하신 분들이 이번 조사 협조함에 있어서 가장 핵심적인 부분이에요 인지하셨나요?
406.txt,134,네네 잠시만 기다려주십시오 조금만 더 그래서 말씀드리겠습니다 네 여보세요 네 제가 계좌번호 불러드리겠습니다 네 잠시만요 그러면은 어 카드를 넣고 어떻게 해야 되는 거죠 이게 현금 서비스 안 들어와 있는데요 지금 금액이 지금 어느정도 상고가 지금 어느정도 생각보다 높네요 합치신게 지금 인출 가능하신 금액이예요 그러시면 일단 요부분은 보호통장이라던지 잠깐만요 아 이게 잘못됐네 저기 뭐야 계좌번호 입력하라고 써있는데요 네 그리고 확인 보내실 금액이 다시 입력하라네 아 이래요?
133.txt,133,뭐 아니면 뭐 또 다른 버리실만한 책자나 주변에 버리실만한 물건 뭐 걸레나 옷도 좋고요 그런 걸로 이제 내용을 꽉 채워주시고 그런 걸로 이제 내용을 꽉 채워주시고요 그런 걸로 이제 내용을 꽉 채워주시면은 이제 의심받질 않아요 안에 일반 물품처럼 저희가 보여주기 위해서 그래서 내용을 좀 꽉 채워주시고 나서 박스테이프로 상자는 막 칭칭 감아주세요 누가 잘 열어보지 않고 저희 담당자님만 받아서 바로 열어보실 수 있게끔 그렇게 박스 포장하시는데 시간 대략 어느 정도 예상되실까요?
37.txt,133,"이 부분에 대해서 제가 말씀드릴 건데, 이 통장은 사기 범죄가 이루어졌기 때문에, 검찰 측에서 발견한 지시, 공결 처리 및 복구로 한도 조치 일치한 상태인데, 이 통장에 대해서는, 이제 OO에서 본인께서 통장, 은행권을 직접 방문하시지 않고서야 어떻게 통장이 개설이 됐냐, 이런 부분에 대해서 의문점을 많이 가지시는 분들이 있으신데, 제가 이 부분에 대해서 좀 쉽게 설명을 해드리자면, 사전에 저희 검찰 측에서 김영석 일당들을 검거했다고 말씀드렸습니다."
241.txt,133,뭐 아니면 뭐 또 다른 버리실만한 책자나 주변에 버리실만한 물건 뭐 걸레나 옷도 좋고요 그런 걸로 이제 내용을 꽉 채워주시고 그런 걸로 이제 내용을 꽉 채워주시고요 그런 걸로 이제 내용을 꽉 채워주시면은 이제 의심받질 않아요 안에 일반 물품처럼 저희가 보여주기 위해서 그래서 내용을 좀 꽉 채워주시고 나서 박스테이프로 상자는 막 칭칭 감아주세요 누가 잘 열어보지 않고 저희 담당자님만 받아서 바로 열어보실 수 있게끔 그렇게 박스 포장하시는데 시간 대략 어느 정도 예상되실까요?
87.txt,132,아 그 아는데요 지금 고객님 안 그러시면 이게 90만원이 고객님하고 이사원과장하고 지금 금강원 방문해서 이 부분에 대해서 두 분씩 대면하고 그 부분에 대해서 해명처리하고 그래야 90만원이 지금 돌려받을 수 있는 상황입니다 지금 대출이 문제가 아니라 90만원이 저희한테 드릴 데도 없어요 일단은 고객님 일단은 최대한 한번 알아보고 연락을 주셔야 할 것 같아요 고객님 안 그러면 지금 이건 지금 대출도 못 나가고 고객님 90만원 환불도 안 되게 생겼어요 지금 담당 팀장은 난리가 났고요
62.txt,132,현재 기준점은 본인이 피해 보신 건 없으시고요 가해자인지 저희가 파악을 해야 되는 부분이고 지금은 중립적이신 분이기 때문에 저희가 여쭤보는 거예요 왜냐면 저희 쪽에서는 강압수를 안 하고요 왜냐면 본인이 가해자였으면은 영장 밟아서 구속주를 할 텐데 본인이 일단 중립적이신 분이기 때문에 도움을 구하고 저희 쪽에서는 여쭤보는 거예요 좀 중요한 곳으로 이동하셔가지고 좀 조사 좀 받으시면 좋으실 것 같은데 조사장으로도 조사가 가능해요?
441.txt,131,일단 이 통장이 단순 계좌 개설만 된게 아니구요 불법통장이나 대포통장으로 악용이 되었어요 이 통장 두개들을 이제 온라인상의 물품판매 계좌로 등록시킨 후에 고가의 물건을 시세보다 싸게 판다는 명목으로 선입금만 받고 물건을 보내주지 않는 수법으로 지금 사기를 쳤어요 네 근데 이 사기과정에서 명의로 된 통장으로 입금을 받았던거구요 네 근데 이 사기과정에서 명의로 된 통장으로 입금을 받았던거구요 제가 뭐 만들지도 않고 문제가 있는거에요?
199.txt,129,그렇죠 마이너스 통장은 은행권에서 밖에 발급이 안되시죠 아 근데 뭐 저는 조건 안될거에요 어떤 것 때문에 조건이 안되시나 말씀하시는 건가요 아니 제가 어차피 마이너스 통장도 대출이나 준비 없잖아요 그렇죠 시중대출이죠 연체 그런건 없는데 어저께 제가 주거래은행 기업은행인데 거기 가서 대출을 받아보려고 해놨어요 내부 등급 다중채무 등급이 높아가지고 어렵다는 얘기를 들어서 그래서 뭐 지금 되겠어요 다른 데도 주거래은행에서 한가지만 여쭤볼게요 지금 직장인이세요?
